link_researcher,assunto_keywords,assunto_ids
/pt/auxilios/28128/isolamento-e-reacao-em-cadeia-pela-polimerase-pcr-para-leptospira-spp-em-amostras-renais-e-hepati/,Saúde pública veterinária##Leptospirose##Leptospira##Ovinos##Reação em cadeia por polimerase (PCR)##Saneamento de matadouros,4246##1334##7792##3416##6714##10866
/pt/auxilios/25520/avaliacao-do-processo-cicatricial-na-pele-de-camundongos-deficientes-em-conexina-43-enfoque-no-remo/,Matriz extracelular##Cicatrização##Pele##Colágeno,2920##1560##2861##3617
/pt/auxilios/25524/estudo-dos-perfis-de-metabolitos-hormonais-urinarios-e-fecais-de-cortisol-e-testosterona-em-machos/,Estresse##Esteroides fecais##Reprodução,659##161035##1606
/pt/auxilios/25597/analise-dos-perfis-de-corticoides-fecais-em-cachorros-vinagre-speothos-venaticus-mantidos-em-cativ/,Animais de cativeiro##Cachorro-vinagre##Esteroides fecais##Corticosteroides##Hidrocortisona,7709##169119##161035##6539##7590
/pt/auxilios/24494/interacao-carrapato-hospedeiro-desenvolvimento-de-resistencia-a-carrapatos-boophilus-microplus-e-am/,Parasitologia veterinária##Carrapatos##Ovinos,8399##276##3416
/pt/auxilios/24776/hemocultura-e-reacao-em-cadeia-da-polimerase-pcr-para-trypanosoma-cruzi-em-caes-e-gatos-provenient/,Zoonoses##Doença de Chagas##Trypanosoma cruzi##Cultura de células##Células sanguíneas##Cães##Gatos##Técnicas e procedimentos diagnósticos##Reação em cadeia por polimerase (PCR),5471##154##155##4904##5404##3722##4373##159254##6714
/pt/auxilios/24866/utilizacao-do-bacteriofago-p22-em-associacao-com-amostras-de-lactobacillus-spp-no-tratamento-de-fra/,Aves##Frangos de corte##Salmonella typhimurium##Lactobacillus##Bacteriófago P22,1416##765##11749##165##170093
/pt/auxilios/28266/efeitos-da-arnica-montana-6ch-sobre-a-migracao-de-celulas-inflamatorias-em-ratos-submetidos-a-mode/,Homeopatia##Inflamação,4585##665
/pt/auxilios/28323/avaliacao-da-tecnica-de-anestesia-raquidiana-em-cadelas-submetidas-a-ovariosalpingohisterectomia-pr/,Raquianestesia##Anestesiologia,152970##5924
/pt/auxilios/25535/avaliacao-de-eficacia-de-ocorrencia-de-efeitos-adversos-e-da-qualidade-de-vida-de-caes-atopicos-tra/,Dermatite atópica##Ciclosporinas##Prurido##Qualidade de vida##Cães,10495##158598##152994##4066##3722
/pt/auxilios/26859/estudo-da-morfo-histologia-externa-e-interna-sistemas-salivar-produtivo-e-digestorio-de-tres-esp/,Carrapatos##Citoquímica##Morfologia animal,276##6550##1664
/pt/auxilios/24839/avaliacao-comparativa-do-metodo-da-pcr-para-brucella-ovis-por-meio-da-utilizacao-de-primers-genero-e/,Brucelose##Brucella ovis##Ovinos##Técnicas e procedimentos diagnósticos##Reação em cadeia por polimerase (PCR),16113##152403##3416##159254##6714
/pt/auxilios/27302/implantacao-e-triagem-da-atividade-antiviral-de-extratos-de-plantas-brasileiras-frente-a-virus-anima/,Plantas medicinais##Antivirais,600##7448
/pt/auxilios/25641/avaliacao-do-impacto-da-esterilizacao-eou-sacrificio-no-controle-de-populacoes-de-caes-atraves-de-u/,Demografia##Dinâmica de populações##Modelos matemáticos,157949##5025##1073
/pt/auxilios/25646/proliferacao-celular-expressao-genica-de-colageno-alfai-mmp-ii-e-tgf-beta-1-e-alteracoes-funciona/,Fígado##Rattus norvegicus##Histologia,5391##165252##158035
/pt/auxilios/26592/expressao-genica-do-p53-e-c-myc-de-tumores-dos-anexos-oculares-em-caes/,Oftalmologia veterinária##Neoplasias oculares##Carcinoma de células escamosas##Expressão gênica##Reação em cadeia por polimerase (PCR),5431##18945##1032##874##6714
/pt/auxilios/26612/avaliacao-radiografica-das-articulacoes-dos-membros-de-caes-naturalmente-infectados-por-leishmania-s/,Zoonoses##Líquido sinovial##Leishmaniose visceral##Cães##Radiologia,5471##5969##3063##3722##16156
/pt/auxilios/24512/avaliacao-comparativa-da-expressao-genica-em-embrioes-e-fetos-bovinos-do-sexo-feminino-e-masculino-r/,Clonagem##Inativação do cromossomo X##Demecolcina##Expressão gênica,261##10936##152995##874
/pt/auxilios/24513/estudo-da-diferenciacao-in-vitro-de-celulas-tronco-embrionarias-murinas-mesc-transfectadas-pelo-ge/,Diferenciação celular,883
/pt/auxilios/24779/contribuicao-do-contraste-negativo-na-artrografia-tomografica-do-joelho-normal-de-caes/,Tomografia##Cães##Ultrassonografia##Contraste##Joelho##Artrografia,1743##3722##398##152992##11026##152991
/pt/auxilios/24870/comparacao-dos-efeitos-cardiorrespiratorios-e-gastrointestinais-da-atropina-ou-da-hioscina-administr/,Cavalos##Atropina,18969##17098
/pt/auxilios/25523/avaliacao-da-interferencia-do-fenomeno-de-eletroporacao-na-funcao-das-juncoes-gap-e-na-expressao-da/,Melanoma##Conexinas##Eletroquimioterapia##Neoplasias##Eletroporação,865##1600##153024##362##151632
/pt/auxilios/25525/caracterizacao-sorologica-e-molecular-da-infeccao-viral-em-cavalos-causada-pelos-herpesvirus-equinos/,Herpesvirus bovino 1,12357
/pt/auxilios/25526/disenteria-de-inverno-em-bovinos-leiteiros-adultos-no-estado-de-sao-paulo-deteccao-e-genealogia-de/,Pecuária leiteira##Coronavirus bovino##Disenteria##DNA polimerase dirigida por RNA##Hemaglutininas virais##Glicoproteína da espícula de Coronavirus##Reação em cadeia por polimerase (PCR),151974##11674##153005##7665##167375##167376##6714
/pt/auxilios/25530/avaliacao-das-subpopulacoes-de-linfocitos-tcd4-tcd8-e-da-razao-cd4cd8-na-trans-e-pos-terapia/,Citometria de fluxo##Cães,73##3722
/pt/auxilios/25531/influencia-dos-indices-espermaticos-de-protamina-sobre-a-fertilidade-in-vitro-em-bovinos/,Fertilidade##Espermatozoides##Bovinos,1467##7064##2718
/pt/auxilios/24369/expressao-da-metalo-protease-1-da-metalo-protease-9-e-do-colageno-tipo-iv-em-cornea-de-coelhos-tra/,Oftalmologia veterinária##Córnea##Metaloproteinase 1 da matriz##Metaloproteinase 9 da matriz##Cicatrização##Colágeno tipo IV##Morfina##Coelhos,5431##3688##162473##153010##1560##16613##20507##6982
/pt/auxilios/24466/estudos-in-vivo-e-in-vitro-da-foliculogenese-inicial-em-bovinos/,Fertilização in vitro animal##Bovinos,11951##2718
/pt/auxilios/24781/efeito-do-tratamento-com-progesterona-e-do-diametro-do-foliculo-ovulatorio-na-expressao-genica-e-con/,Vacas##Luteólise##Receptores de ocitocina##Receptores de progesterona##Progesterona##Receptores de estradiol##Estradiol,1962##5381##16695##16842##2866##153013##5129
/pt/auxilios/28282/anuloplastia-valvar-mitral-por-plicatura-externa-em-caes-com-degeneracao-mixomatosa-da-valva-mitral/,Procedimentos cirúrgicos cardíacos##Degeneração##Cães##Insuficiência cardíaca congestiva,15351##177191##3722##1189
/pt/auxilios/6684/oxido-nitrico-gstp-1e-p53-papel-desses-biomarcadores-e-suas-correlacoes-com-as-afeccoes-prostatica/,Neoplasias da próstata##Epitélio##Marcadores genéticos##Genes p53##Óxido nítrico##Imuno-histoquímica##Cães,9763##2607##8136##7336##1252##162220##3722
/pt/auxilios/25644/inativacao-termica-de-mycobacterium-bovis-isolado-de-bovino-no-estado-de-sao-paulo-experimentalmen/,Microbiologia##Mycobacterium bovis##Pasteurização##Leite,158001##16615##3793##354
/pt/auxilios/25645/avaliacao-de-crescentes-teores-de-zinco-no-metabolismo-do-cobre-e-na-prevencao-de-intoxicacao-cupric/,Doenças nutricionais e metabólicas##Intoxicação cúprica acumulativa##Cobre##Zinco##Metalotioneína##Ovinos,17852##11089##2746##3653##5168##3416
/pt/auxilios/23936/estudo-cinematico-tridimensional-em-caes-higidos/,Ortopedia e traumatologia veterinária##Displasia pélvica canina##Cinemática##Cão Labrador Retriever##Cão Poodle,6525##162952##2081##159818##162942
/pt/auxilios/24053/avaliacao-do-efeito-do-estresse-oxidativo-na-resposta-imune-de-bovinos-infectados-pelo-virus-da-leuc/,Glutationa##Estresse oxidativo##Resposta imune##Bovinos##Leucose enzoótica bovina,8586##843##160049##2718##152368
/pt/auxilios/24055/diagnostico-de-resistencia-de-rhipicephalus-boophilus-microplus-acari-ixodidae-ao-fipronil-e-iv/,Ivermectina##Resistência a medicamentos##Inibidores enzimáticos,19946##7447##205
/pt/auxilios/24073/construcao-de-vetores-adenovirais-expressando-proteinas-do-virus-respiratorio-sincicial-bovino-brsv/,Adenovirus,5805
/pt/auxilios/24076/hemocultura-reacao-de-imunofluorescencia-indireta-rifi-e-reacao-em-cadeia-pela-polimerase-pcr-p/,Zoonoses##Leishmaniose visceral animal##Diagnóstico clínico##Imunofluorescência em animal##Reação em cadeia por polimerase (PCR)##Cães##Gatos,5471##4571##3397##9070##6714##3722##4373
/pt/auxilios/24088/avaliacao-da-resposta-inflamatoria-aguda-em-caes/,Fibrinogênio##Proteínas da fase aguda,151849##7992
/pt/auxilios/24092/avaliacao-da-eficacia-e-dos-efeitos-respiratorios-da-anestesia-peridural-toracica-em-caes/,Ropivacaína##Cães,16440##3722
/pt/auxilios/24110/expressao-de-cd45-na-medula-ossea-e-sangue-periferico-de-caes-com-linfoma-tratados-com-alta-dose-de/,Linfoma##Ciclofosfamida##Citometria de fluxo##Cães,5996##20345##73##3722
/pt/auxilios/23956/criopreservacao-do-semen-ovino-em-diferentes-meios-diluidores-e-crioprotetores-intracelulares-em-du/,Ovinos##Congelamento de sêmen animal##Criopreservação##Crioprotetores##Melhoramento genético animal##Ensaio cometa,3416##11950##17995##17997##5350##149585
/pt/auxilios/24004/avaliacao-da-tecnica-de-biopsia-pulmonar-transtoracica-em-ovinos-clinicamente-sadios-e-os-efeitos-do/,Pulmão##Ovinos##Estresse oxidativo##Doenças respiratórias##Sangue,2942##3416##843##517##787
/pt/auxilios/24007/analise-e-validadcao-das-medidas-morfologicas-da-regiao-da-articulacao-temporo-mandibular-por-meio-d/,Craniometria,15483
/pt/auxilios/24023/evolucao-dos-valores-de-saturacao-venosa-central-de-oxigenio-lactato-e-deficit-de-base-em-caes-com/,Sepse##Monitoramento##Cães,1011##11110##3722
/pt/auxilios/24029/avaliacao-da-microbiota-bacteriana-e-fungica-em-fezes-de-jabutis-geochelone-carbonaria-e-iguanas/,Microbiota##Fungos##Iguana iguana##Saúde pública,164256##647##164882##157772
/pt/auxilios/24051/estudo-da-fertilidade-e-dos-perfis-bioquimico-e-proteico-do-plasma-seminal-de-caes-com-hiperplasia-p/,Cães##Sêmen,3722##151462
/pt/auxilios/24052/quantificacao-da-expressao-das-conexinas-26-32-43-caderina-e-e-da-metaloproteinase-2mmp2-em-mel/,Conexinas##Melanoma,1600##865
/pt/auxilios/23521/bloqueio-retrobulbar-associado-a-anestesia-intravenosa-para-cirurgias-extra-oculares-em-caes-propo/,Oftalmologia##Anestesia balanceada##Cães,3396##152758##3722
/pt/auxilios/23710/expressao-dos-receptores-genomicos-de-progesterona-estrogeno-androgeno-do-hormonio-luteinizante/,Bovinos##Gado Nelore##Bos taurus indicus##Corpo lúteo##Receptores hormonais##Imuno-histoquímica,2718##5672##165487##18948##2944##162220
/pt/auxilios/23789/efeito-de-implantes-de-celulas-tronco-e-membranas-de-colageno-em-tendao-flexor-superficial-do-membro/,Células-tronco##Enxertos##Ovinos##Tendões,319##173871##3416##152362
/pt/auxilios/23939/resistencia-as-infeccoes-por-nematodeos-gastrintestinais-de-cordeiras-e-borregas-produto-do-cruzamen/,Trichostrongylus##Raça##Prevenção de doenças##Ovinos##Haemonchus##Imunidade,152922##176358##6488##3416##151903##661
/pt/auxilios/23941/padronizacao-da-coaglutinacao-como-auxilio-na-extracao-de-acidos-nucleicos-do-parvovirus-canino-e-vi/,Cinomose##Reação em cadeia por polimerase (PCR),152903##6714
/pt/auxilios/23382/dosagem-hormonal-em-avestruzes-struthio-camelus-machos-e-correlacao-com-comportamento-e-caracteris/,Animais selvagens##Avestruzes##Hormônios esteroides gonadais##Testosterona##Hidrocortisona,12748##3358##10962##2505##7590
/pt/auxilios/23531/efeitos-do-citrato-de-sufentanil-administrado-em-infusao-continua-na-concentracao-alveolar-minima/,Anestesiologia veterinária##Sufentanil##Felinos (criação),153518##18576##149214
/pt/auxilios/23538/encefalites-e-encefalopatias-dos-equinos-padronizacao-de-tecnicas-para-diagnostico-diferencial/,Doenças transmissíveis##Encefalite##Equídeos##Bactérias##Vírus##Protozoa,7080##15791##153645##346##291##5454
/pt/auxilios/23550/efeitos-clinicos-e-neurotoxicos-da-administracao-epidural-e-intratecal-cronica-de-cetamina-racemica/,Anestesiologia veterinária##Ketamina##Analgesia epidural##Injeções espinhais##Isômero##Toxicidade##Coelhos,153518##12026##18967##157809##14850##5392##6982
/pt/auxilios/23587/efeito-do-periodo-de-dominancia-folicular-na-taxa-de-recuperacao-in-vivo-e-na-competencia-do-desenvo/,Fertilização in vitro animal##Folículo ovariano##Oócitos##Búfalos##Vacas,11951##4997##339##2834##1962
/pt/auxilios/23749/estabelecimento-do-cultivo-de-celulas-tronco-e-verificacao-de-marcadores-de-pluripotencia-em-suinos/,Células-tronco embrionárias##Pluripotência##Suínos,5588##176567##3645
/pt/auxilios/23876/investigacao-diagnostica-de-doenca-concomitante-babesiose-e-anaplasmose-em-rebanho-equino-por-tec/,Anaplasmose##Patologia clínica##Babesiose##Equinos,149349##148574##148958##3670
/pt/auxilios/23910/deteccao-das-diferentes-isoformas-de-receptores-de-prostanoides-do-subtipo-ep-na-tuba-uterina-e-uter/,Imuno-histoquímica##Receptores##Prostaglandinas##Útero##Equinos,162220##1157##1034##14767##3670
/pt/auxilios/23919/caracterizacao-imunoistoquimica-dos-miofibroblastos-expressao-de-tgf-beta1-metaloproteinases-e-ava/,Proliferação celular##Miofibroblastos##Apoptose##Endometrite##Metaloproteinases##Fator de crescimento transformador beta,5458##152428##72##13813##3203##161242
/pt/auxilios/22668/avaliacao-biomecanica-do-osso-terceiro-metacarpiano-de-equinos/,Cirurgia##Osso e ossos##Biomecânica##Ortopedia##Equinos,157918##3541##424##19480##3670
/pt/auxilios/22797/linfomas-humanos-e-caninos-papel-do-meio-ambiente/,Oncologia veterinária##Neoplasias##Linfoma##Poluição ambiental##Cães,4371##362##5996##2487##3722
/pt/auxilios/23066/imunotriagem-de-genes-de-interesse-de-carrapatos-rhipicephalus-boophilus-microplus-por-meio-da-est/,Parasitose animal##Carrapatos##Imunologia veterinária##Vacinas##Saliva##Clonagem##RNA mensageiro##Citocinas##Bovinos,5559##276##5439##440##4724##261##5127##662##2718
/pt/auxilios/23299/papel-dos-receptores-toll-like-tlrs-na-interface-carrapato-hospedeiro/,Parasitose animal##Carrapatos##Antígenos de histocompatibilidade classe II##Receptores toll-like##Citocinas##Antígenos CD##Transdução de sinais,5559##276##13795##16638##662##157769##167949
/pt/auxilios/23775/papel-do-ovino-na-cadeia-epidemiologica-da-leptospirose-pela-leptospira-spp-sorovar-hardjo-fatores/,Epidemiologia##Fatores de risco,157796##1076
/pt/auxilios/23819/aplicacao-da-tecnica-de-rt-pcr-in-situ-na-deteccao-da-co-infeccao-pelo-coronavirus-grupo-3-tcov-as/,Coronavirus##Enterite,14124##149198
/pt/auxilios/23836/pesquisa-de-carrapatos-e-patogenos-em-pequenos-mamiferos-e-aves-na-area-de-floresta-amazonica-primar/,Rickettsia##Rondônia##Ixodidae##Carrapatos##Ehrlichia##Anaplasma,152222##1344##14746##276##152838##151431
/pt/auxilios/22481/uso-da-ventilacao-com-pressao-positiva-intermitente-com-volume-corrente-crescente-em-equinos-anestes/,Equinos##Anestesiologia veterinária##Ventilação com pressão positiva intermitente##Tomografia de impedância elétrica##Hemodinâmica,3670##153518##160988##162904##1568
/pt/auxilios/23776/deteccao-dos-genes-da-toxina-citoletal-distensiva-cdt-em-estirpes-de-campylobacter-jejuni-isoladas/,Zoonoses##Reação em cadeia da polimerase multiplex##Campylobacter jejuni##Hortaliças##Frangos de corte,5471##162015##152195##3528##765
/pt/auxilios/23181/contribuicao-para-elucidacao-diagnostica-na-leishmaniose-visceral-canina-como-ferramenta-para-vigila/,Epidemiologia veterinária##Zoonoses##Leishmaniose visceral animal##Imunofluorescência em animal##ELISA em animal##Reação em cadeia por polimerase (PCR)##Cães,152915##5471##4571##9070##7087##6714##3722
/pt/auxilios/23292/expressao-da-e-caderina-e-do-fator-de-crescimento-do-endotelio-vascular-no-carcinoma-de-celulas-esca/,Imuno-histoquímica##Carcinoma de células escamosas##Cães,162220##1032##3722
/pt/auxilios/23400/estudo-sobre-a-populacao-de-celulas-inflamatorias-em-tumor-de-mama-de-cadelas/,Neoplasias em animal##Neoplasias mamárias##Linfócitos T##Antígenos de histocompatibilidade classe II##Fator transformador de crescimento beta,4372##1603##2047##13795##10731
/pt/auxilios/23672/estudo-clinico-laboratorial-e-terapeutico-da-diarreia-experimental-de-bezerros-induzida-por-salmone/,Imunização passiva##Tratamento##Bioquímica sérica,108##173414##176490
/pt/auxilios/23673/paramentros-hematologicos-inclusive-bioquimica-serica-e-plasmatica-de-vacas-leiteiras-submetidas-a/,Gravidez##Bioquímica sérica##Imunização passiva,725##176490##108
/pt/auxilios/23721/avaliacao-da-solucao-de-albumina-equina-na-fluidoterapia-em-equinos-com-sindrome-colica/,Albuminas##Equinos,12292##3670
/pt/auxilios/23736/mastocitoma-cutaneo-canino-citomorfometria-e-correlacao-com-a-expressao-de-cox-2-indice-de-prolife/,Oncologia veterinária##Imuno-histoquímica##Dermatologia veterinária##Morfometria,4371##162220##8610##734
/pt/auxilios/22784/uso-de-injecao-espermatica-intra-citoplasmatica-icsi-na-avaliacao-da-viabilidade-de-oocitos-equino/,Vitrificação##Oócitos##Equinos,6048##339##3670
/pt/auxilios/22792/avaliacao-fisica-ultra-sonografica-imunoistoquimica-e-da-birrefringencia-intrinseca-do-colageno-n/,Imuno-histoquímica##Tendinite##Ultrassonografia##Fisioterapia##Equinos,162220##10354##398##19447##3670
/pt/auxilios/22815/estudo-sobre-a-interacao-espermatica-e-os-bioquimicos-e-proteicos-do-fluido-uterino-de-eguas-no-peri/,Fertilidade##Equinos,1467##3670
/pt/auxilios/22818/uso-de-prednisona-e-bortezomib-ps-341-em-caes-da-raca-golden-retriever-afetados-pela-distrofia-mus/,Cão Golden Retriever##Distrofia muscular##Glucocorticoides##Prednisona##Bortezomib##Distrofina##Fibras musculares,12478##2606##5183##152905##168198##4712##5732
/pt/auxilios/22913/protocolos-de-reabilitacao-em-caes-submetidos-a-imobilizacao-externa-rigida-temporaria-do-joelho/,Atrofia muscular##Cinesioterapia##Hidroterapia##Cães,3211##148997##7045##3722
/pt/auxilios/23016/estudo-clinico-hematologico-bioquimico-serico-parasitologico-imunologico-e-patologico-de-bovinos/,Bovinos##Trypanosoma evansi,2718##177092
/pt/auxilios/23243/o-uso-da-cardiotocografia-como-metodo-de-diagnostico-da-ocorrencia-de-sofrimento-fetal-hipoxia-feta/,Cardiotocografia##Sofrimento fetal##Bovinos##Gado Nelore##Transferência de embriões animal##Clonagem,18911##154556##2718##5672##7428##261
/pt/auxilios/23261/estudo-da-plasticidade-das-celulas-tronco-multipotentes-imaturas-derivadas-da-polpa-de-dente-humana/,Camundongos##Plasticidade##Diferenciação,5333##173561##176349
/pt/auxilios/23661/estudo-do-perfil-serico-dos-hormonios-esteroides-estradiol-e-progesterona-e-do-comportamento-repro/,Comportamento reprodutivo animal##Avestruzes##Estradiol##Progesterona,1132##3358##5129##2866
/pt/auxilios/22525/estudo-imunoistoquimico-do-tumor-de-celulas-gigantes-em-gatos-domesticos/,Gatos##Neoplasias em animal##Tumor de células gigantes do osso##Fibroblastos##Imuno-histoquímica##Receptores estrogênicos##Fator de crescimento transformador beta1,4373##4372##161564##1979##162220##2731##162342
/pt/auxilios/22814/expressao-em-fagos-phage-display-de-anticorpos-monoclonais-contra-o-circovirus-suino-tipo-2-para/,ELISA##Phage display##Técnicas imunoenzimáticas,4570##201##4935
/pt/auxilios/22831/parametros-clinicos-e-radiograficos-na-avaliacao-de-disturbios-respiratorios-e-emprego-da-assistenci/,Hemogasometria##Ventilação pulmonar##Cães,6822##2228##3722
/pt/auxilios/22836/resposta-imunologica-e-fisiopatologia-das-infeccoes-artificiais-por-trichostrongylus-colubriformis-e/,Ovinos##Nutrição animal##Parasitologia veterinária##Trichostrongylus##Nematoides##Resposta imune,3416##764##8399##152922##3780##160049
/pt/auxilios/22885/estudo-da-neuropatia-periferica-na-leishmaniose-visceral-canina-avaliacao-eletrofisiologica-e-histo/,Leishmaniose visceral##Histomorfometria##Eletroneuromiografia##Doenças musculares##Cães,3063##173830##175273##10395##3722
/pt/auxilios/22899/estudo-da-infectividade-transmissibilidade-estado-de-portador-reservatorio-e-da-resposta-imune-h/,Doença de Newcastle##Vírus da doença de Newcastle##Viroses em animais##Aves##Pombos##Resposta imune,5623##153241##5624##1416##7284##160049
/pt/auxilios/22596/perfil-sorologico-canino-para-leishmaniose-visceral-e-inquerito-sobre-o-conhecimento-da-doenca-apli/,Leishmaniose visceral##Vigilância epidemiológica,3063##4614
/pt/auxilios/22711/quantificacao-de-citocinas-na-intoxicacao-experimental-com-veneno-de-crotalus-durissus-terrificus-e/,Ratos Wistar##Citocinas,152226##662
/pt/auxilios/23248/genotipagem-de-amostras-de-toxoplasma-gondii-isoladas-de-ovinos-de-abatedouro/,Zoonoses##Parasitose animal##Toxoplasmose##Toxoplasma gondii##Técnicas de genotipagem##Transmissão de doença infecciosa##Ovinos,5471##5559##1619##1056##10887##17359##3416
/pt/auxilios/22508/obstrucao-intestinal-em-equinos-parametros-clinicos-e-laboratoriais/,Equinos##Obstrução intestinal,3670##156453
/pt/auxilios/22425/efeitos-da-radiacao-gama-sobre-aspergillus-flavus-e-fusarium-verticillioides-isolados-de-racao-desti/,Alimentação animal##Ração##Aves##Micotoxinas##Aspergillus flavus##Fusarium##Radiação gama,10425##7695##1416##3727##8480##8206##7377
/pt/auxilios/22531/influencia-da-suplementacao-proteica-na-resistencia-de-ovelhas-santa-ines-e-lle-de-france-experiment/,Nutrição animal##Ovinos##Haemonchus##Dieta animal##Proteínas na dieta,764##3416##151903##1487##151229
/pt/auxilios/22115/estudo-endocrino-reprodutivo-em-felinos-silvestres-brasileiros-puberdade-e-ciclicidade-ovariana-em/,Reprodução animal##Endocrinologia veterinária##Metabólitos##Progestinas##Anticorpos monoclonais##Felinos (criação)##Técnicas imunoenzimáticas,157868##148871##544##153301##358##149214##4935
/pt/auxilios/22143/organizacao-e-arquitetura-microscopica-do-sistema-tegumentar-do-lobo-marinho-do-sul-arctocephalus-a/,Anatomia animal##Lobo-marinho##Tegumento animal##Nadadeiras de animais##Proliferação celular,6477##5928##5677##158276##5458
/pt/auxilios/22495/mortalidade-embrionaria-em-vacas-nelore-bos-taurus-indicus-e-estrategias-hormonais-para-a-sua-redu/,Gado Nelore##Bovinos##Embrião,5672##2718##3766
/pt/auxilios/21904/levantamento-da-fauna-estrutura-de-comunidades-e-incidencia-de-virus-rabico-em-morcegos-de-municipi/,Epidemiologia veterinária##Vírus da raiva##Chiroptera##Morcegos##Araçatuba (SP),152915##1970##4927##5258##1336
/pt/auxilios/22035/resposta-imune-celular-e-carga-parasitaria-na-infeccao-experimental-em-camundongos-balbc-inoculados/,Imunossupressão##Leishmaniose visceral##Carga parasitária,6957##3063##158311
/pt/auxilios/22376/estudo-comparativo-da-administracao-de-toxina-botulinica-a-em-relacao-a-orquiectomia-no-tratamento-d/,Próstata##Cães,7852##3722
/pt/auxilios/22562/interacao-da-diarreia-viral-bovina-e-leucose-enzotica-bovina-na-ocorrencia-da-rinotraqueite-infeccio/,Imunossupressão,6957
/pt/auxilios/22633/estudo-da-expressao-das-proteinas-de-juncoes-intercelulares-do-tipo-gap-as-conexinas-em-tecido-o/,Junções Gap##Osteossarcoma##Osso e ossos,9707##163916##3541
/pt/auxilios/22479/suplementacao-alimentar-com-acidos-graxos-essenciais-para-tilapias-do-nilo-oreochromis-niloticus-j/,Ácidos graxos essenciais##Oreochromis niloticus##Granuloma,152801##7978##862
/pt/auxilios/22542/pesquisa-de-neospora-caninum-em-fetos-bovinos-abortados-utilizando-analises-histologicas-he-e-im/,Histopatologia##Imuno-histoquímica##Aborto##Neospora caninum,162398##162220##2400##151472
/pt/auxilios/21659/estudo-da-resposta-humoral-e-achados-anatomopatologicos-em-carcaras-polyborus-plancus-experimental/,Toxoplasma gondii##Infecção experimental,1056##173632
/pt/auxilios/22478/prospeccao-de-mensagens-de-competencia-oocitaria-em-um-modelo-retrospectivo/,Fertilização in vitro animal##Embriogênese##Oócitos##Blastócito##Herança extracromossômica##RNA mensageiro##Bovinos,11951##634##339##5453##158247##5127##2718
/pt/auxilios/21984/estudo-anatomopatologico-da-patogenia-da-brucella-ovis-em-carneiros-infectados-experimentalmente/,Brucelose animal##Sêmen animal##Testes de aglutinação##Sorologia##Ovinos##Técnicas e procedimentos diagnósticos,18492##3781##157722##10032##3416##159254
/pt/auxilios/21998/transmissao-galactogenica-do-toxoplasma-gondii-na-infeccao-experimental-em-ratas-fisher/,Toxoplasmose##Infecção experimental##Saúde pública veterinária##Reação em cadeia por polimerase (PCR),1619##173632##4246##6714
/pt/auxilios/22506/circovirus-suino-tipo-2-pcv2-comparacao-das-linhagens-celulares-pk-15-e-vero-para-o-isolamento-vi/,Circovirus##Suinocultura,5720##1848
/pt/auxilios/22209/avaliacao-da-microalbuminuria-e-da-eletroforese-de-proteinas-urinarias-de-caes-com-hiperadrenocortic/,Hipertensão##Cães##Eletroforese,123##3722##4887
/pt/auxilios/22360/producao-caracterizacao-do-antigeno-recombinante-p28-a-partir-da-cepa-jaboticabal-de-ehrlichia-canis/,Ehrlichia canis##Sorologia##Cães##Reação em cadeia por polimerase (PCR),5521##10032##3722##6714
/pt/auxilios/22402/alteracoes-alftalmicas-a-histopatologia-e-sorologicas-em-caes-canis-familiaris-linnaeus-1758-inf/,Oftalmologia veterinária##Cães##Leishmaniose##Leishmania infantum,5431##3722##519##150056
/pt/auxilios/21497/expressao-genica-e-imunoistoquimica-de-marcadores-de-tecido-prostatico-canino-obtido-por-biopsia-eco/,Próstata##Biópsia##Ultrassonografia##Expressão gênica,7852##3024##398##874
/pt/auxilios/22294/determinacao-dos-teores-de-proteinas-inclusive-imunoglobulina-g-de-enzimas-e-de-minerais-na-secrec/,Bovinos##Caprinos##Colostro##Imunização passiva##Imunoglobulina G,2718##1058##984##108##10555
/pt/auxilios/21113/uso-do-usoflurano-em-veados-catingueiro-mazama-gouazoubira-pre-tratados-com-diferentes-protocolos/,Anestesia por inalação,7518
/pt/auxilios/21482/caracteristicas-ecograficas-da-lente-cataratogenica-senil-de-caes-canis-familiaris-linnaeus-1758/,Cirurgia veterinária##Oftalmologia veterinária##Cães##Olho##Catarata##Facoemulsificação##Ultrassonografia,5806##5431##3722##6986##4591##7951##398
/pt/auxilios/21739/radioimunoensaio-para-leptina-bovina-utilizando-anticorpo-monoclonal/,Bovinocultura##Gado Nelore##Prenhez##Proteínas##Leptina##Técnicas de diagnóstico por radioisótipos##Radioimunoensaio,3599##5672##2867##454##948##18554##18555
/pt/auxilios/22212/avaliacao-bioquimica-hemogasometrica-e-de-estresse-intra-parto-em-neonatos-nascidos-sob-diferentes/,Obstetrícia##Parto em animal##Hemogasometria##Hidrocortisona##Sobrevida##Bovinos##Cães,8834##20669##6822##7590##9757##2718##3722
/pt/auxilios/22239/deteccao-de-leptospira-spp-em-semen-e-aparelho-reprodutor-de-caes-machos/,Sêmen##Cães##Testículo##Epididimo##Próstata##Leptospira,151462##3722##8728##7063##7852##7792
/pt/auxilios/22279/avaliacao-da-proliferacao-celular-e-apoptose-na-doenca-hepatica-cronica-canina-nao-neoplasica/,Hepatite##Imuno-histoquímica##Proliferação celular##Cães,11013##162220##5458##3722
