link_researcher,assunto_keywords,assunto_ids
/pt/auxilios/25811/substituicao-sensorial-por-meio-de-interface-homem-maquina-na-recuperacao-do-equilibrio-corporal/,Reabilitação (terapêutica médica)##Tontura,159399##20238
/pt/auxilios/26525/estudo-quantitativo-dos-niveis-de-iga-secretoria-no-colostro-de-puerperas-com-partos-pre-termo-com-e/,Ginecologia##Tocoginecologia##Nascimento prematuro##Imunoglobulina A secretora##Vulvovaginite##Infecções urinárias##Mulheres,10753##20443##10523##10549##19062##20476##683
/pt/auxilios/26801/avaliacao-da-atividade-moduladora-do-cafecafeina-e-da-ginkgo-biloba-sobre-o-processo-de-carcinogene/,Mama##Fígado##Quimioprevenção##Neoplasias##Ginkgo biloba,6294##5391##16102##362##14115
/pt/auxilios/27054/e-possivel-prevenir-os-efeitos-toxicos-iniciais-da-hiperglicemia-em-retina-de-animais-experimentalme/,Hipertensão##Inflamação##Retinopatia diabética##Superóxido dismutase,123##665##10963##5602
/pt/auxilios/27057/ameloblastomas-e-cistos-odontogenicos-avaliacao-da-angiogenese/,Cisto odontogênico##Ameloblastoma##Angiogênese,158601##14773##161797
/pt/auxilios/27688/estudo-do-polimorfismo-genetico-da-n-acetiltransferase-2-nat2-e-a-susceptibilidade-ao-cancer-color/,Gastroenterologia##Neoplasias gastrointestinais##Neoplasias colorretais##Polimorfismo genético##Enzimas##Aminoácido N-acetiltransferase,3348##147873##7139##151781##263##150515
/pt/auxilios/27745/efeitos-da-terapia-hipolipemiante-na-migracao-de-celulas-progenitoras-endoteliais-e-liberacao-de-mic/,Endotélio##Inibidores de hidroximetilglutaril-CoA redutases##Micropartículas##Ezetimiba##Aterosclerose,1977##7982##174078##168080##1976
/pt/auxilios/27763/diagnostico-de-hipertrofia-de-tonsila-faringea-empregando-tres-metodos-distintos-raio-x-simples-de/,Ortodontia##Respiração bucal##Otorrinolaringologia##Nasofaringe##Tonsila faríngea,158147##151905##403##153039##153040
/pt/auxilios/27774/envolvimento-da-articulacao-temporomandibular-na-artrite-idiopatica-juvenil/,Articulação temporomandibular##Artrite juvenil##Ressonância magnética##Disfunção temporomandibular,149669##162667##803##148037
/pt/auxilios/25473/estudo-da-correlacao-entre-a-extensao-da-denervacao-simpatica-miocardica-e-eventos-arritmicos-em-por/,Cardiologia##Doença de Chagas##Cardiomiopatia chagásica##Arritmias cardíacas##Cintilografia,1006##154##2405##9708##5599
/pt/auxilios/25648/estudo-comparativo-da-interacao-endotelio-matriz-extracelular-no-remodelamento-de-pele-observada/,Pele##Colágeno tipo V##Apoptose##Escleroderma sistêmico,2861##19566##72##149473
/pt/auxilios/25657/medidas-radiograficas-preditivas-de-quadris-nao-artrosicos-em-idosos/,Quadril##Idosos##Radiografia,152661##508##10288
/pt/auxilios/25762/avaliacao-da-eficacia-de-radioiodoterapia-com-15-mci-e-30-mci-de-iodo-131-no-tratamento-da-doenca-de/,Medicina nuclear##Iodo##Radiometria##Doença de Graves##Hipertireoidismo,801##4221##10218##149454##14553
/pt/auxilios/25822/estudo-de-fatores-prognosticos-em-carcinoma-renal-de-celulas-claras-pela-tecnica-de-tissue-microarra/,Carcinoma de células renais##Neoplasias urogenitais##Prognóstico##Marcador molecular,16630##151243##737##1028
/pt/auxilios/25837/associacao-entre-anorexia-nervosa-leptina-e-disfuncoes-endocrinas-multiplas-na-adolescencia/,Leptina##Hormônios##Anorexia nervosa##Ciclo menstrual,948##1599##14425##151313
/pt/auxilios/24741/estresse-oxidativo-em-recem-nascidos-de-maes-hipertensas-relacao-com-prognostico-neonatal-no-curto/,Neonatologia##Estresse oxidativo##Pré-eclâmpsia##Hipertensão induzida pela gravidez##Recém-nascido,3790##843##3718##8184##1738
/pt/auxilios/24766/influencia-da-anestesia-em-desfecho-perinatal-de-gestacao-de-obesas-hipertensas/,Gravidez##Hipertensão##Obesidade,725##123##33
/pt/auxilios/24770/avaliacao-da-atividade-imunomoduladora-do-extrato-de-uncaria-tomentosa-sobre-modelo-experimental-de/,Camundongos##Medicamentos fitoterápicos,5333##4581
/pt/auxilios/28263/secrecao-gastrica-e-celulas-tipo-enterocromafins-analise-da-participacao-de-toll-like-receptors-e-r/,Gastrina##Receptores toll-like##Gastroenterologia##Ácido gástrico##Histamina,152205##16638##3348##153216##7370
/pt/auxilios/28465/acesso-de-casais-com-infeccao-por-hiv-a-servicos-de-reproducao-assistida-do-sistema-unico-de-saude/,HIV,292
/pt/auxilios/27689/o-polimorfismo-251-at-na-regiao-promotora-do-gene-da-interleucina-8-e-o-risco-de-cancer-gastrico-e/,Gastroenterologia##Neoplasias gastrointestinais##Polimorfismo genético##Bactérias##Helicobacter pylori##Interleucinas,3348##147873##151781##346##1967##1093
/pt/auxilios/27694/frequencia-de-prescricao-de-psicotropicos-em-um-hospital-geral-de-sao-paulo/,Transtornos relacionados ao uso de substâncias##Psicotrópicos##Prescrições de medicamentos,2936##4266##148231
/pt/auxilios/25652/influencia-medicamentosa-e-dietetica-no-desenvolvimento-de-alteracoes-da-matriz-detrusora-em-modelo/,Incontinência urinária##Colágeno,16141##3617
/pt/auxilios/25829/avaliacao-ultra-sonografica-da-tireoide-pre-e-pos-irradiacao-com-laser-de-baixa-potencia-830nm-em/,Laser##Glândula tireoide##Ultrassom##Ensaio clínico,1613##3020##10931##149907
/pt/auxilios/25831/deficiencia-de-vitamina-d-em-pacientes-transplantados-renais-analise-de-prevalencia/,Calcitriol##Vitamina D##Insuficiência renal crônica##Transplante de rim,9894##3278##6124##7607
/pt/auxilios/24767/avaliacao-em-duas-horas-da-funcao-renal-pre-operatoria-de-idosos-diabeticos-e-hipertensos/,Diabetes mellitus##Idosos##Função renal##Hipertensão,997##508##173551##123
/pt/auxilios/24768/fatores-ambientais-de-risco-para-cancer-analise-em-modelos-experimentais-de-carcinogenese-do-trato/,Fatores de risco##Neoplasias gastrointestinais##Transformação celular neoplásica##Refluxo gastroesofágico##Cólon##Dieta hiperlipídica##Alcoolismo##Hábito de fumar,1076##147873##158257##17079##16719##158695##4193##161788
/pt/auxilios/28180/efeitos-da-estatina-na-progressao-da-doenca-cardiovascular-em-pacientes-submetidos-a-transplante-ren/,Nefrologia,3113
/pt/auxilios/28220/correlacao-entre-a-presenca-de-splicing-aberrante-e-mutacoes-sinonimas-no-gene-tp53-em-adenocarcinom/,Neoplasias colorretais##Adenocarcinoma##Mutação##Processamento alternativo##RNA mensageiro,7139##5904##988##14711##5127
/pt/auxilios/28221/avaliacao-da-sintase-de-oxido-nitrico-nitrato-e-nitrito-e-suas-correlacoes-com-alteracoes-de-o6-met/,Neoplasias colorretais,7139
/pt/auxilios/28222/caracterizacao-da-mucosa-do-colon-e-de-lesoes-precursoras-em-pacientes-de-alto-risco-para-cancer-col/,Colonoscopia##Neoplasias colorretais,151225##7139
/pt/auxilios/28508/identificacao-de-polimorfismos-no-gene-htr2a-relacionados-a-sindrome-da-apneia-obstrutiva-do-sono/,Neurofisiologia##Serotonina##Apneia obstrutiva do sono,1509##2473##162254
/pt/auxilios/6391/espectroscopia-de-fluorescencia-para-deteccao-de-neoplasia-bucal/,Neoplasias bucais##Espectroscopia de fluorescência##Diagnóstico precoce##Detecção precoce de câncer,1031##10082##10083##10084
/pt/auxilios/27066/efeito-do-acido-retinoico-e-sua-interacao-com-a-traqueo-oclusao-fetal-sobre-a-expressao-de-receptore/,Hérnia diafragmática,149005
/pt/auxilios/27069/estudo-experimental-e-avaliacao-do-efeito-da-suplementacao-de-ferro-eou-polidextrose-no-metabolismo/,Ratos##Derivação jejunoileal##Prebióticos##Ferro##Anemia,1856##160907##20171##1872##7458
/pt/auxilios/27565/atividade-da-telomerase-e-proliferacao-de-celulas-de-melanoma-submetidas-ao-azt/,Telomerase##Zidovudina##Telômero##Proliferação##Melanoma,5164##155187##5163##174105##865
/pt/auxilios/27577/polimorfismos-geneticos-e-a-suscetibilidade-a-pre-eclampsia/,Citocinas##Polimorfismo genético##Inflamação##Pré-eclâmpsia,662##151781##665##3718
/pt/auxilios/27755/investigacao-de-marcadores-geneticos-de-risco-para-patologias-obstetricas/,Gravidez##Invasão trofoblástica##Estudos de coortes##Mediadores da inflamação##Polimorfismo genético,725##169071##6867##1483##151781
/pt/auxilios/27768/estudo-da-expressao-dos-genes-da-matrix-extracelular-e-das-citoquinas-inflamatorias-no-endometrio-an/,Fertilidade##Endométrio##Tratamento conservador,1467##5380##168096
/pt/auxilios/27923/associacao-do-quimioterapico-daunorrubicina-a-uma-nanoemulsao-rica-em-colesterol-estudos-de-farmaco/,Farmacocinética,1964
/pt/auxilios/27930/determinacao-do-papel-das-vastatinas-no-remodelamento-ventricular-pos-infarto-agudo-do-miocardio-em/,Infarto do miocárdio##Dislipidemias##Modelo experimental##Ratos##Inflamação,2897##2037##173547##1856##665
/pt/auxilios/25649/avaliacao-da-sensibilidade-a-insulina-no-modelo-de-restricao-cronica-de-sal-efeitos-do-losartan-e-d/,Dieta hipossódica##Células secretoras de insulina##Proteínas quinases JNK ativadas por mitógeno##Losartan,2531##2812##170039##20506
/pt/auxilios/25653/expressao-de-receptores-toll-like-toll-like-receptor-2-e-4-em-monocitos-e-neutrofilos-do-sangue-pe/,Espondiloartropatias##Artrite psoriásica##Artrite reativa##Monócitos##Neutrófilos##Receptores toll-like##Bactérias gram-negativas,153007##152360##153006##2260##664##16638##882
/pt/auxilios/26312/estudo-da-eficacia-e-da-imunogenicidade-de-esquemas-alternativos-de-vacinacao-contra-a-influenza-em/,Influenza##Doenças transmissíveis##Vacinação##Reação em cadeia da polimerase em tempo real,151550##7080##4684##160909
/pt/auxilios/24333/celulas-tronco-humanas-submetidas-a-diferenciacao-em-celulas-neuronais-marcadas-com-nanoparticulas/,Células-tronco hematopoéticas##Células da medula óssea##Transplante de células-tronco de sangue do cordão umbilical##Linhagem celular##Diferenciação celular,17006##12508##162516##148498##883
/pt/auxilios/28166/levantamento-das-denuncias-de-violencia-familiar-nas-delegacias-da-mulher-do-municipio-de-sao-paulo/,Violência na família##Violência contra a mulher##Transtornos relacionados ao uso de substâncias##Drogas ilícitas##Alcoolismo##Psicotrópicos##Benzodiazepinonas,15072##4628##2936##4105##4193##4266##12727
/pt/auxilios/27027/associacao-de-ligadura-elastica-endoscopica-com-plasma-de-argonio-para-o-tratamento-de-varizes-esofa/,Gastroenterologia##Endoscopia do sistema digestório##Ligadura##Coagulação com plasma de argônio##Varizes esofágicas e gástricas##Hipertensão portal,3348##149908##150103##150657##11569##1313
/pt/auxilios/27029/investigacao-de-mutacoes-nos-genes-hmlh1-e-hmsh2-em-familias-que-apresentam-cancer-colorretal-heredi/,Oncogenética,165200
/pt/auxilios/27062/avaliacao-da-protecao-das-alcas-intestinais-fetais-utilizando-hidrogel-biomaterial-e-oxido-nitrico/,Biomateriais,396
/pt/auxilios/27570/efeito-da-hiperinsulinemia-na-sindrome-dos-ovarios-policisticos-analise-genetica-e-proteomica/,Infertilidade feminina##Obesidade##Hiperinsulinismo##Resistência à insulina##Expressão gênica##Expressão de proteínas##Leptina##Metformina,12608##33##7267##1266##874##159837##948##8927
/pt/auxilios/27576/isoformas-da-adiponectina-e-doenca-arterial-coronariana-do-diabetes-mellitus-tipo-2/,Adiponectina##Fatores de risco para doença cardiovascular##Genética##Diabetes mellitus,5770##173936##157961##997
/pt/auxilios/25661/estudo-comparativo-da-fisiopatologia-de-pulmoes-submetidos-a-perfusao-com-diferentes-solucoes-apos/,Ratos##Transplante de pulmão,1856##149043
/pt/auxilios/26970/deficiencia-mental-ampliando-as-perspectivas-de-diagnostico-etiologico-aplicacao-da-tecnica-de-mlp/,Deficiência mental##Peixes##Reação em cadeia da polimerase multiplex,148911##1393##162015
/pt/auxilios/24684/influencia-da-oxidacao-de-glicose-sobre-a-funcao-miocardica-de-ratos-obesos/,Obesidade##Fisiopatologia##Ácidos graxos##Miocárdio,33##818##2256##5555
/pt/auxilios/24744/densidade-e-conteudo-mineral-osseo-de-adolescentes-saudaveis-do-sexo-feminino-na-faixa-etaria-de-10/,Pediatria##Desenvolvimento ósseo##Metabolismo mineral##Densitometria óssea##Calcificação fisiológica##Adolescentes,6497##18936##8361##13907##16708##1098
/pt/auxilios/24775/associacao-de-urticaria-angioedema-cronico-idiopatico-e-auto-imunidade-glandula-tireoidea/,Angioedema##Causalidade##Urticária,153028##151712##153029
/pt/auxilios/28175/estudo-prospectivo-randomizado-e-controlado-em-mulheres-com-prolapso-genital-submetidas-ou-nao-ao-t/,Clínica médica##Ginecologia##Prolapso uterino,157776##10753##148937
/pt/auxilios/28230/impacto-prognostico-de-aberracoes-cromossomicas-em-tumor-de-ewing-pnet/,Genética molecular##Tumores neuroectodérmicos primitivos##Sarcoma de Ewing##Marcadores genéticos##Células tumorais##Hibridização in situ fluorescente,4918##171932##155471##8136##10219##7384
/pt/auxilios/27028/diferenca-do-potencial-nasal-e-sua-relacao-com-os-niveis-de-eletrolitos-no-suor-as-mutacoes-do-gene/,Fibrose cística,743
/pt/auxilios/27058/mecanismos-fisiopatologicos-da-reversao-do-diabetes-mellitus-tipo-2-apos-cirurgia-bariatrica/,Diabetes mellitus##Cirurgia bariátrica##Obesidade,997##7589##33
/pt/auxilios/27776/infeccao-respiratoria-por-bocavirus-humano-em-criancas-e-adultos-aspectos-epidemiologicos-e-clinico/,Bocavirus humano##Rhinovirus,19107##155813
/pt/auxilios/27927/avaliacao-morfo-funcional-do-sistema-mucociliar-de-traqueia-de-rato-submetida-a-diferentes-metodos-d/,Preservação de órgãos##Isquemia##Traqueia##Transplante de órgãos,152998##786##151597##1610
/pt/auxilios/25405/sindrome-das-pernas-inquietas-prevalencia-gravidade-caracteristicas-e-impacto-no-sono-e-na-qualid/,Sono##Prevalência##Epidemiologia##Síndrome das pernas inquietas##Insônia,4953##6442##157796##152976##14653
/pt/auxilios/25513/estudo-histomorfometrico-e-do-metabolismo-osseo-em-criancas-com-doenca-hepatica-colestatica-cronica/,Receptor ativador de fator nuclear kappa-B##Histomorfometria óssea##Remodelação óssea##Osteoporose,149222##165225##20574##8148
/pt/auxilios/26305/caracterizacao-molecular-do-poliomavirus-humano-jc-em-pacientes-com-aids-com-e-sem-leucoencefalopat/,Vírus JC##AIDS##Reação em cadeia por polimerase (PCR)##Técnicas de genotipagem##Análise de sequência de DNA##Diabetes gestacional,20067##5895##6714##10887##8439##9682
/pt/auxilios/26529/prevalencia-de-clamidia-e-gonococo-em-pacientes-de-fertilizacao-in-vitro/,Prevalência##Fertilização in vitro,6442##3767
/pt/auxilios/26803/expressao-dos-fatores-de-regulacao-miogenica-no-musculo-estriado-esqueletico-de-ratos-com-insuficien/,Atrofia muscular##Exercício físico##Insuficiência cardíaca,3211##682##4624
/pt/auxilios/24690/estudo-morfo-funcional-bioquimico-e-imunoistoquimico-do-aparelho-respiratorio-em-ratos-expostos-ao/,Estresse oxidativo##Tabagismo##Alcoolismo##Hábito de fumar,843##4525##4193##161788
/pt/auxilios/24774/influencia-da-restricao-alimentar-na-remodelacao-cardiaca-induzida-por-infarto-agudo-do-miocardio-em/,Fibrose##Dieta com restrição##Remodelação ventricular##Ecocardiografia##Função ventricular,1316##173817##7082##3560##2896
/pt/auxilios/28156/sindrome-do-coracao-esquerdo-hipoplasico-expressao-molecular-do-gene-gja1-e-analise-imunohistoquimi/,Procedimentos cirúrgicos cardiovasculares##Anormalidades cardiovasculares##Síndrome do coração esquerdo hipoplásico##Expressão gênica##Conexina 43##Imuno-histoquímica##Polimorfismo conformacional de fita simples##Reação em cadeia da polimerase via transcriptase reversa (RT-PCR),157493##1188##153108##874##152278##162220##149883##149884
/pt/auxilios/28172/avaliacao-eletrofisiologica-e-histomorfometrica-de-nervo-ciatico-de-ratos-submetidos-a-neurorrafia-d/,Terapia a laser de baixa intensidade##Regeneração nervosa,10351##8541
/pt/auxilios/27567/citocinas-pro-inflamatorias-e-antiinflamatorias-na-fase-aguda-da-colite-experimental-tratada-com-sac/,Citocinas##Saccharomyces boulardii##Etanol##Probióticos,662##165476##378##329
/pt/auxilios/27568/prohepcidina-serica-interleucina-6-e-estado-nutricional-do-ferro-na-doenca-de-crohn-e-colite-ulcer/,Gastroenterologia##Doença de Crohn##Colite ulcerativa##Anemia ferropriva##Inflamação##Adolescentes##Crianças,3348##9031##149291##4619##665##1098##1097
/pt/auxilios/27571/acao-de-farmacos-sobre-as-lesoes-celulares-induzidas-por-isquemica-e-reperfusao-hepatica-em-roedores/,Antioxidantes##Transplantes##Roedores##Reperfusão##Isquemia##Óxido nítrico,138##2097##2194##4597##786##1252
/pt/auxilios/27580/treinamento-fisico-nao-supervisionado-na-insuficiencia-cardiaca-comparacao-entre-protocolos-aerobio/,Distúrbios do sono##Exercício físico##Capacidade funcional##Qualidade de vida##Insuficiência cardíaca,4741##682##18786##4066##4624
/pt/auxilios/27901/mecanismo-de-acao-da-hidroclorotiazida-sobre-seu-efeito-na-reabsorcao-de-agua-pelo-rim-e-efeito-da-c/,Hidroclorotiazida##Carbamazepina##Hiponatremia,153020##149572##152460
/pt/auxilios/27972/estudo-biomolecular-de-produtos-de-chlamydia-pneumoniae-e-mycoplasma-pneumoniae-na-progressao-das-va/,Patologia clínica##Cardiologia##Doenças das valvas cardíacas##Estenose da valva aórtica##Fibrose endomiocárdica##Chlamydophila pneumoniae##Mycoplasma pneumoniae##Endotoxinas##Citocinas,148574##1006##148575##5494##148552##150662##148557##8605##662
/pt/auxilios/25401/estudo-do-periodo-refratario-pos-broncoprovocacao-com-solucao-salina-hipertonica/,Espirometria##Tratamento##Asma##Brônquios##Inflamação,149671##173414##1910##5372##665
/pt/auxilios/25514/resposta-imune-de-mucosas-em-nascidos-pre-termo-pt-e-de-baixo-peso-ao-nascer-bpn/,Imunoglobulina A##Recém-nascido prematuro##Saliva,982##169584##4724
/pt/auxilios/25515/efeito-do-implante-liberador-de-etonogestrel-sobre-o-sistema-hemostatico-no-puerperio-de-mulheres-sa/,Puerpério##Hemostasia##Etonogestrel,17846##2807##159348
/pt/auxilios/26934/isolamento-de-serino-proteases-coagulantes-dos-venenos-de-bothrops-neuwiedi-pauloensis-e-crotalus-du/,Venenos de origem animal##Serpentes##Crotalus cascavella##Bothrops##Enzimas hidrolíticas##Serina proteases,252##4690##15401##4691##958##20776
/pt/auxilios/24772/comparacao-entre-ventilacao-mecanica-convencional-protetora-e-ventilacao-oscilatoria-de-alta-frequen/,Unidades de terapia intensiva##Síndrome do desconforto respiratório em adultos##Síndrome do desconforto respiratório do recém-nascido##Respiração artificial##Ventilação de alta frequência##Óxido nítrico##Macrófagos,4616##17060##150947##2225##18498##1252##663
/pt/auxilios/28194/fatores-associados-ao-uso-de-drogas-entre-estudantes-de-medicina/,Estudantes de medicina##Médicos##Transtornos relacionados ao uso de substâncias##Psicotrópicos,154473##45691##2936##4266
/pt/auxilios/28224/expressao-de-proteinas-da-apoptose-em-melanoma-cutaneo/,Imuno-histoquímica##Melanoma##Expressão de proteínas##Apoptose,162220##865##159837##72
/pt/auxilios/28234/acuracia-diagnostica-de-um-novo-metodo-para-triagem-da-sindrome-de-turner-por-pcr-em-tempo-real/,Diagnóstico precoce##Sensibilidade e especificidade##Síndrome de Turner##Reação em cadeia da polimerase em tempo real,10083##152977##1466##160909
/pt/auxilios/27032/eficacia-da-terlipressina-versus-adrenalina-na-ressuscitacao-cardiopulmonar-em-suinos/,Cirurgia experimental##Reanimação cardiopulmonar##Fármacos##Terlipressina##Adrenalina,7279##176135##436##49713##23294
/pt/auxilios/27060/utilizacao-da-ultrafiltracao-modificada-em-cirurgias-cardiacas-de-adultos-avaliacao-da-funcao-pulmo/,Procedimentos cirúrgicos cardíacos##Selectinas##Resposta inflamatória##Interleucinas,15351##153830##8119##1093
/pt/auxilios/27564/lipodistrofia-parcial-familiar-tipo-2-variante-de-dunnigan-identificacao-do-espectro-de-mutacoes/,Lipodistrofia##Resistência à insulina,151553##1266
/pt/auxilios/27903/estudo-da-cinetica-plasmatica-do-colesterol-livre-e-do-esterificado-em-individuos-com-diabetes-melli/,Diabetes mellitus##Doenças cardiovasculares##Obesidade,997##704##33
/pt/auxilios/25516/estudo-da-composicao-e-regulacao-do-sistema-igf-em-situacao-de-hipoxia-aguda/,Endocrinologia##Fator de crescimento insulin-like I##Fator de crescimento insulin-like II##Receptor IGF tipo 1##Crianças,529##7097##7098##19503##1097
/pt/auxilios/26097/estudo-sobre-a-ocorrencia-de-filariose-bancroftiana-em-porto-velho-rondonia-brasil/,Doenças transmissíveis##Filariose##Wuchereria bancrofti##Culex##Rondônia,7080##19906##19907##5445##1344
/pt/auxilios/26510/doenca-periodontal-como-fator-de-risco-para-pre-eclampsia-estudo-caso-controle/,Periodontite crônica##Gravidez##Mediadores da inflamação##Fatores de risco##Pré-eclâmpsia##Citocinas##RNA mensageiro##Fator de necrose tumoral alfa,152680##725##1483##1076##3718##662##5127##17293
/pt/auxilios/26972/analise-da-imunoexpressao-de-mucinas-muc1-muc2-muc-5ac-e-muc6-e-caderina-e-cdx2-correlacionado/,Sobrevida##Mucinas,9757##152972
/pt/auxilios/24032/analise-proteomica-comparativa-da-celula-epitelial-do-tubulo-proximal-humano-hk-2-diante-dos-efeit/,Espectrometria de massas##Cisplatino##Quimioterápicos##Nefrotoxicidade,1514##16169##469##167212
/pt/auxilios/24121/estudo-clinico-e-citogenetico-molecular-de-pacientes-portadores-de-cromossomos-autossomicos-em-anel/,Marcadores genéticos##Peixes##Citogenética##Aberrações cromossômicas,8136##1393##1549##7924
/pt/auxilios/24691/diabetes-aloxanica-no-rato-estudo-ultra-estrutural-de-tubulos-seminiferos-e-celulas-de-leydig-testi/,Ratos##Testículo##Microscopia eletrônica,1856##8728##3862
/pt/auxilios/28235/impacto-de-um-protoloco-de-fisioterapia-na-funcao-respiratoria-de-pacientes-no-pos-operatorio-de-esc/,Adolescentes##Escoliose##Fisioterapia##Medidas de volume pulmonar##Reabilitação (terapêutica médica),1098##152932##19447##149670##159399
/pt/auxilios/6693/influencia-de-polimorfismos-genicos-no-crescimento-pre-e-pos-natal-e-sobre-fatores-de-risco-cardiova/,Desenvolvimento pré-natal##Desenvolvimento infantil##Polimorfismo genético##Genótipo##Marcadores genéticos##Doenças cardiovasculares##Resistência à insulina##Reação em cadeia por polimerase (PCR)##Estudos de coortes,150933##2017##151781##151581##8136##704##1266##6714##6867
/pt/auxilios/6701/correlacao-dos-valores-de-citocinas-sericas-e-dosadas-pela-expressao-de-mrna-com-emprego-de-pcr-em/,HIV##Infecções oportunistas relacionadas com a AIDS##Hepatite C##Citocinas##Reação em cadeia por polimerase (PCR),292##10474##10475##662##6714
/pt/auxilios/6703/analise-de-microdelecoes-em-9p-e-mutacoes-no-gene-dmrt1-em-pacientes-com-disgenesia-gonadal-xy/,Análise para determinação do sexo##Aberrações dos cromossomos sexuais##Proteína da região Y determinante do sexo##Cromossomos humanos par 9##Perda de heterozigosidade##Deleção cromossômica,10479##10480##10481##10482##7575##8414
/pt/auxilios/25400/interferencia-da-doxiciclina-na-participacao-das-metaloproteinases-2-e-9-no-desenvolvimento-de-aneur/,Doenças cardiovasculares##Aneurisma da aorta abdominal##Doxiciclina##Metaloproteinase 2 da matriz##Metaloproteinase 9 da matriz,704##15833##19435##153009##153010
/pt/auxilios/25833/correlacao-de-marcadores-imunohistoquimicos-na-sobrevivencia-de-pacientes-com-adenocarcinoma-da-ampo/,Procedimentos cirúrgicos do sistema digestório##Neoplasias epiteliais e glandulares##Adenocarcinoma papilar##Ampola hepatopancreática##Pancreaticoduodenectomia,150358##19714##19715##19716##19717
/pt/auxilios/28174/polimorfismo-nos-receptores-b3-adrenergicos-e-sua-correlacao-com-a-sindrome-da-bexiga-hiperativa-e-h/,Urologia##Bexiga urinária hiperativa##Receptores adrenérgicos beta##Polimorfismo genético,148883##148939##149665##151781
/pt/auxilios/28183/avaliacao-de-polimorfismos-de-genes-relacionados-a-hemostasia-e-de-receptores-de-estrogenos-como-fat/,Hematologia,4062
/pt/auxilios/28185/diagnostico-diferencial-de-sindromes-parkinsonianas-atraves-da-neuroimagem-molecular-um-estudo-in/,Neurologia,2395
/pt/auxilios/27068/deteccao-de-instabilidade-genomica-por-hibridizacao-genomica-comparativa-cgh-em-fetos-dismorficos/,Diagnóstico pré-natal##Aberrações cromossômicas##Hibridização genética##Feto,11922##7924##158343##6177
/pt/auxilios/23946/educacao-nutricional-em-pacientes-submetidos-a-angioplastia-transluminal-coronaria/,Angioplastia##Educação nutricional##Comportamento alimentar##Fatores de risco,16706##3505##2459##1076
/pt/auxilios/23980/investigacao-da-expressao-de-genes-envolvidos-no-processo-de-angiogenese-e-seu-impacto-no-tratamento/,Osteossarcoma##Expressão gênica##Angiogênese,163916##874##161797
/pt/auxilios/23998/avaliacao-dos-efeitos-da-delecao-do-gene-cx43-sobre-o-desenvolvimento-fetal-de-camundongos-de-difere/,Embriogênese##Expressão gênica##Conexina 43##Biologia molecular##Histologia,634##874##152278##157808##158035
/pt/auxilios/24002/estudo-da-angiogenese-em-carcinomas-salivares-com-e-sem-diferenciacao-mioepitelial/,Glândulas salivares##Fatores de crescimento##Neoplasias bucais,2208##3369##1031
/pt/auxilios/24018/os-autoanticorpos-no-lupus-neuropsiquiatrico/,Autoanticorpos,160783
/pt/auxilios/24028/determinacao-da-prevalencia-de-microdelecao-22q112-em-diferentes-cardiopatias-congenitas-na-populac/,Técnicas e procedimentos diagnósticos##Cardiopatias congênitas##Síndrome da deleção 22q11##Técnicas de diagnóstico molecular,159254##6152##161246##6547
/pt/auxilios/24039/avaliacao-de-moduladores-do-aumento-da-permeabilidade-microvascular-e-sua-correlacao-com-a-evolucao/,Fatores de crescimento do endotélio vascular##Choque séptico##Angiopoietinas##Sepse,150298##1925##152967##1011
/pt/auxilios/24093/teste-de-reconhecimento-de-fala-em-usuarios-de-proteses-auditivas-atencao-a-saude-auditiva/,Logoaudiometria##Saúde auditiva##Reconhecimento da fala,153016##176641##2156
/pt/auxilios/24094/estudo-experimental-comparativo-entre-as-telas-de-polipropileno-polipropileno-poliglactina-e-poli/,Hérnia##Colágeno##Inflamação,149604##3617##665
/pt/auxilios/22475/efeito-dos-fatores-ambientais-exercicio-fisico-e-dieta-rica-em-gordura-na-funcao-de-proteinas-que/,Exercício físico##Gorduras na dieta##Sistema musculoesquelético##Resistência à insulina##Transcrição genética,682##11439##163083##1266##175921
/pt/auxilios/22998/efeitos-do-fk-506-na-regeneracao-de-nervo-apos-neurorrafia-termino-lateral/,Regeneração nervosa,8541
/pt/auxilios/23793/o-papel-da-neoangiogenese-na-progressao-da-ceratose-solar-para-o-carcinoma-espinocelular/,Imuno-histoquímica##Transformação celular neoplásica##Tratamento##Patologia,162220##158257##173414##5723
/pt/auxilios/23823/impacto-da-psicoeducacao-na-recuperacao-sintomatica-e-funcional-dos-pacientes-bipolares/,Psicofarmacologia##Transtorno bipolar,3197##4917
/pt/auxilios/23830/o-possivel-papel-da-proteina-roc-1-na-expressao-da-proteina-ciclina-d1-nosa-melanomas-cutaneos/,Ciclina D1##Imuno-histoquímica##Biologia molecular,151931##162220##157808
/pt/auxilios/23915/avaliacao-do-volume-da-placenta-do-embriao-do-saco-gestacional-e-vesicula-vitelitica-por-meio-da-u/,Placenta##Saco gestacional##Peso fetal##Embrião,2833##152983##152982##3766
/pt/auxilios/23920/visao-do-paciente-sobre-o-anestesiologista-e-a-anestesia-no-pre-e-no-pos-operatorio/,Anestesiologia##Anestesiologistas##Relações médico-paciente##Cuidados pré-operatórios,5924##172186##13082##149067
/pt/auxilios/23947/resistencia-antimicrobiana-do-helicobacter-pylori-a-claritromicina-amoxicilina-furazolidona-tetra/,Crianças##Resistência microbiana a medicamentos##Helicobacter pylori,1097##164237##1967
