Link,Pesquisador,Institution,Scholar_id,Scholar_link,Presentation,Keywords,Auxilios-Total,Auxilios-Link,BolsaNoPais-Total,BolsaNoPais-Link,BolsaNoExterior-Total,BolsaNoExterior-Link,AllBolsas-Total,AllBolsas-Link,Nro-Publications,Nro-Citations
/pt/pesquisador/690702/ary-serpa-neto/,Ary Serpa Neto,"Instituto Israelita de Ensino e Pesquisa Albert Einstein (IIEPAE). Sociedade Beneficente Israelita Brasileira Albert Einstein (SBIBAE). São Paulo, SP, Brasil",,,"Formado em Medicina pela Faculdade de Medicina do ABC (2004 - 2009), Mestre em Ciências da Saúde (2009 - 2010) e residente em Clínica Médica pela mesma Instituição (2010 - 2012), bolsista de iniciação científica pelo CNPq (2008 - 2009), residente em Medicina Intensiva pela Sociedade Beneficente Israelita Albert Einstein (2012 - 2014), doutorado pela disciplina de Pneumologia da Faculdade de Medicina da Universidade de São Paulo (INCOR-FMUSP, 2013 - 2014), doutorado Cum Laude em Medicina Intensiva e Anestesiologia pela Faculdade de Medicina do Academic Medical Center - University of Amsterdam (AMC-UvA, 2017 - 2017), pós-doutorado pelo Academic Medical Center - University of Amsterdam (AMC-UvA, Holanda, 2014 - 2015), pós-doutorado pelo Departamento de Bioestatística do Massachusetts General Hospital (MGH, 2018 - 2018) e Professor Livre-Docente pelo Departamento de Cardiopneumologia da Faculdade de Medicina da Universidade de São Paulo (FMUSP, 2018 - 2019). Título de Especialista em Medicina Intensiva pela Associação de Medicina Intensiva Brasileira (AMIB, 2014). Atualmente é médico da Unidade de Terapia Intensiva do Hospital Israelita Albert Einstein, Pesquisador Nível 2 do Instituto Israelita de Ensino e Pesquisa Albert Einstein, Docente Permanente do Programa de Pós-Graduação stricto sensu em Ciências da Saúde da Sociedade Beneficente Israelita Brasileira Albert Einstein (SBIBAE) e Pesquisador Colaborador do Departamento de Terapia Intensiva do Centro Médico Acadêmico da Universidade de Amsterdam (AMC-UvA, Holanda). Possui 136 trabalhos publicados em revistas indexadas, com mais de 3.200 citações na literatura internacional, índice-H 27, 102 resumos publicados em anais de eventos e mais de 200 participações em eventos científicos. Possui conhecimento na área de bioestatística e data management com uso fluente de R. Membro fundador e epidemiologista do ""Protective Ventilation Network (PROVENet)"" uma junta internacional focada em estudos sobre o uso de ventilação protetora em pacientes sem SDRA e membro do Comitê Executivo do Brazilian Research in Intensive Care Network (BRICNet). Editor associado da BMC Anesthesiology e BMC Pulmonary Medicine. (Fonte: Currículo Lattes)",Choque séptico%1#Ciências da Saúde%2#Clínica Médica%2#Inflamação%1#Medicina%3#Sepse%1,1,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A690702) AND (auxilio:* AND situacao:""Concluídos"")",,,,,,,0,0
/pt/pesquisador/683692/roberta-pulcheri-ramos/,Roberta Pulcheri Ramos,"Escola Paulista de Medicina (EPM). Universidade Federal de São Paulo (UNIFESP). Campus São Paulo. São Paulo, SP, Brasil",,,"Possui graduação em Medicina pela Universidade Federal do Espírito Santo (2004), residência médica em Clínica Médica (HSPE) e Pneumologia (Unifeso) com posterior doutorado em Medicina (Pneumologia) pela Universidade Federal de São Paulo (2013). Atualmente é médica e orientadora do grupo de circulação pulmonar e do Setor de Função Pulmonar e Fisiologia Clínica do Exercício (SEFICE) da Unifesp. (Fonte: Currículo Lattes)",Ciências da Saúde%1#Clínica Médica%1#Debilidade muscular%1#Medicina%1#Pneumologia%1,1,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A683692) AND (auxilio:* AND situacao:""Concluídos"")",,,,,,,1,1
/pt/pesquisador/690715/flavia-de-sousa-gehrke/,Flávia de Sousa Gehrke,"Faculdade de Medicina do ABC (FMABC). Organização Social de Saúde. Fundação do ABC. Santo André, SP, Brasil",,,"Pós-Doutora pelo Programa de Pós Graduação do Instituto de Assistência Médica ao Servidor Público Estadual (IAMSPE). Pós-Doutorado pelo Instituto Israelita de Ensino e Pesquisa Albert Einstein. Doutorado e Mestrado em Ciências pelo programa Biologia da Relação Patógeno-Hospedeiro da Universidade de São PaulO (USP). Orientadora Permanente de Pós-Graduação pelo Programa de Ciências Médicas do IAMSPE. Pesquisadora Associada no Erasmus Mundus Joint Master Degrees in Biomedical Laboratory Sciences. Avaliadora ad-hoc no Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (INEP/ MEC). Professora Titular da disciplina de Parasitologia do Centro Universitário Saúde ABC (FMABC), Professora no Programa de Pós Graduação Stricto Sensu em Ciências Médicas da FMABC. Professora no Programa de Especialização em Análises Clínicas da FMABC. Professora Titular da Universidade Paulista (UNIP). Experiência na área de diagnóstico molecular das doenças crônicas não transmissíveis e infecciosas. Genética molecular, identifIIcação de biomarcadores para o desenvolvimento de ferramentas moleculares para o diagnóstico, prognóstico e tratamento de doenças. Atua na área de pesquisas laboratoriais em saúde pública.&#8232; (Fonte: Currículo Lattes)",Ciências da Saúde%1#Clínica Médica%1#Dengue%1#Diagnóstico diferencial%1#Diagnóstico%1#Febre de Chikungunya%1#Medicina%1#Vetores%1#Vírus Zika%1,1,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A690715) AND (auxilio:* AND situacao:""Concluídos"")",,,,,,,0,0
/pt/pesquisador/64502/fernanda-de-toledo-goncalves/,Fernanda de Toledo Gonçalves,"Faculdade de Medicina (FM). Universidade de São Paulo (USP). São Paulo, SP, Brasil",,,"Doutora em Ciências pelo programa de Patologia da Faculdade de Medicina da Universidade de São Paulo (USP) e atualmente é pesquisadora científica do Laboratório de Imunohematologia e Hematologia Forense (LIM40) da Faculdade de Medicina da Universidade de São Paulo. Tem experiência na área de Genética, com ênfase em Genética Humana e Médica e Ciências Forenses, atuando principalmente nos seguintes temas: Melanoma Maligno Cutâneo, Polimorfismos de genes de Metabolização de Xenobióticos, Polimorfismos de Genes de Reparo do DNA, Receptor de Vitamina D, STRs, Teste de Paternidade, Sequenciamento e Epidemiologia Molecular. (Fonte: Currículo Lattes)",Antropologia forense%2#Ciências Biológicas%2#Ciências da Saúde%2#Genética Humana e Médica%2#Genética forense%1#Genética%2#Medicina Legal e Deontologia%2#Medicina legal%1#Medicina%2,3,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A64502) AND (auxilio:* AND situacao:""Concluídos"")",1.0,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A64502) AND (bolsa_exact:""Bolsas no Brasil"" AND situacao:""Concluídos"")",,,4.0,/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A64502) AND (*:*),1,0
/pt/pesquisador/690823/carlos-henrique-miranda/,Carlos Henrique Miranda,"Faculdade de Medicina de Ribeirão Preto (FMRP). Universidade de São Paulo (USP). Ribeirão Preto, SP, Brasil",,,"Graduação em Medicina pela Faculdade de Medicina de Ribeirão Preto (FMRP) da Universidade de São Paulo (USP), residência médica em Clínica Médica e Cardiologia pelo Hospital das Clínicas da FMRP-USP (HC-FMRP-USP). Título de Especialista em Cardiologia pela Sociedade Brasileira de Cardiologia (SBC). Título de Especialista em Terapia Intensiva pela Associação de Medicina Intensiva Brasileira (AMIB). Título de Especialista em Medicina de Emergência pela Associação Brasileira de Medicina de Emergência (ABRAMEDE). Doutorado e Pos-doutorado em Clínica Médica (Cardiologia /Emergências Clínicas) pela FMRP-USP. Professor Doutor da Divisão de Medicina de Emergência do Departamento de Clínica Médica da FMRP-USP em regime de dedicação exclusiva. Coordenador da Residência de Medicina de Emergência do HC-FMRP-USP. Coordenador administrativo da Unidade de Emergência do HC-FMRP-USP. Coordenador da Unidade Coronariana da Unidade de Emergência do HC-FMRP-USP. Tem experiência em Medicina de Emergência com linha de pesquisa em: Síndrome Coronariana Aguda, Tromboembolismo Pulmonar, Choque Circulatório, Ressuscitação Cardiopulmonar, Simulação para Ensino de Emergência. (Fonte: Currículo Lattes)",Choque circulatório%1#Ciências da Saúde%2#Clínica Médica%2#Medicina de emergência%1#Medicina%2#Microcirculação%1#Síndrome do desconforto respiratório agudo%1,1,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A690823) AND (auxilio:* AND situacao:""Concluídos"")",,,,,,,0,0
/pt/pesquisador/690825/mariana-cavalheiro-magri/,Mariana Cavalheiro Magri,"Faculdade de Medicina (FM). Universidade de São Paulo (USP). São Paulo, SP, Brasil",,,"Possui graduação em Licenciatura e Bacharelado em Ciências Biológicas pela Pontifícia Universidade Católica de Campinas (2003); Aperfeiçoamento em Imunologia no Instituto Adolfo Lutz (IAL) de São Paulo (2004-2006), com bolsa FUNDAP; Mestrado na área de Análises Clínicas pela Faculdade de Ciências Farmacêuticas da Universidade de São Paulo - FCF-USP (2006-2008), com bolsa CNPq; Doutorado em Ciências, na área de Análises Clínicas, pela Faculdade de Ciências Farmacêuticas da Universidade de São Paulo - FCF-USP (2008-2013), com bolsa Capes. Atualmente é Pesquisadora Científica V e Responsável Substituta do Laboratório de Hepatologia por Vírus (LIM47) do Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo (HC-FMUSP) (2012-atual), Vice-Supervisora de Curso de Especialização em Diagnóstico Sorológico e de Biologia Molecular em Hepatites por Vírus, da Escola de Educação Permanente (EEP) do HC-FMUSP (2014-atual), e Orientadora do Programa de Pós-Graduação em Doenças Infecciosas e Parasitárias da FMUSP (2016-atual). Desenvolve suas pesquisas no Laboratório de Hepatologia por Vírus do HCFMUSP, no Centro de Imunologia do IAL e no Laboratório de Retrovírus do IAL. Tem experiência na área de Imunologia e Virologia, atuando principalmente nos seguintes temas: HHV-8, Retroviroses Humanas (HTLV-1, HTLV-2 e HIV) e Hepatites Virais voltadas para Biologia Molecular, e polimorfismos genéticos. Recebeu Prêmio de Incentivo em Ciência e Tecnologia para o SUS (1º lugar) - 2006, Menção Honrosa - Prêmio Adolfo Lutz (2º lugar) - 2007, 1º Lugar - Categoria Pôster no II Simpósio do Programa de Aprimoramento Profissional do IAL - 2008, no VII Encontro do Programa de Pós-Graduação em Ciências da CCD-SES/SP - 2010 e na III, V e VII Jornada Científica da Divisão de Moléstias Infecciosas e Parasitárias da FMUSP - 2016, 2017 e 2018. Participou de dois Projetos de Cooperação Internacional Pró-África (Brasil-Moçambique). (Fonte: Currículo Lattes)",Ciências da Saúde%1#Fígado gorduroso%1#Hepatite C Crônica%1#Medicina%1,1,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A690825) AND (auxilio:* AND situacao:""Concluídos"")",,,,,,,1,0
/pt/pesquisador/69669/luiz-eduardo-gomes-garcia-betting/,Luiz Eduardo Gomes Garcia Betting,"Faculdade de Medicina (FMB). Universidade Estadual Paulista (UNESP). Campus de Botucatu. Botucatu, SP, Brasil",PHQxET6RaxwC,http://scholar.google.com.br/citations?user=PHQxET6RaxwC&hl=pt-BR,"Possui graduação em Medicina pela Faculdade de Medicina de Marília (1998), doutorado e pós-doutorado pela Universidade Estadual de Campinas. Tem experiência na área de medicina, com ênfase em neurologia, atuando principalmente nos seguintes temas: epilepsia, eletroencefalograma e neuroimagem. (Fonte: Currículo Lattes)",Ciências da Saúde%7#Clínica Médica%2#Conectividade funcional%1#Eletroencefalografia%5#Epilepsia Mioclônica Juvenil%3#Epilepsia%5#Medicina%7#Neuroimagem%3#Neurologia%6#Radiologia Médica%1#Redes neurais%1#Ressonância magnética%3#Tálamo%1#Volumetria%1,4,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A69669) AND (auxilio:* AND situacao:""Concluídos"")",3.0,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A69669) AND (bolsa_exact:""Bolsas no Brasil"" AND situacao:""Concluídos"")",,,7.0,/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A69669) AND (*:*),5,44
/pt/pesquisador/104662/daniel-paulino-venancio/,Daniel Paulino Venancio,"Faculdade de Medicina do ABC (FMABC). Organização Social de Saúde. Fundação do ABC. Santo André, SP, Brasil",,,"Licenciado em Educação Física pela Universidade Federal de Uberlândia (2001), com mestrado em Psicobiologia pela Universidade Federal de São Paulo (2005) e doutorado em ciências da saúde pela disciplina de nutrição da UNIFESP (2010). Integrou o grupo de estudos em neurobiologia do estresse, no qual desenvolveu estágio de pós-doutoramento. Estuda os efeitos da restrição e privação de sono sobre o desenvolvimento de resistência à insulina. Atualmente é professor da Faculdade de Medicina do ABC-Santo André, na disciplina de Fisiologia Humana e integra o laboratório de Fisiologia. (Fonte: Currículo Lattes)",Ciências da Saúde%3#Citocinas%1#Clínica Médica%3#Endocrinologia%2#Endotoxinas%1#Glicemia%1#Glicose%1#Hipotálamo%1#Insulina%2#Medicina%3#Músculo esquelético%1#Privação de sono%1#Receptor de Insulina%1#Resistência à insulina%1#Síndrome metabólica%1#Tecido adiposo%1,1,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A104662) AND (auxilio:* AND situacao:""Concluídos"")",2.0,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A104662) AND (bolsa_exact:""Bolsas no Brasil"" AND situacao:""Concluídos"")",,,3.0,/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A104662) AND (*:*),2,27
/pt/pesquisador/690871/gildasio-castello-de-almeida-junior/,Gildásio Castello de Almeida Júnior,"Faculdade de Medicina de São José do Rio Preto (FAMERP). Secretaria de Desenvolvimento Econômico (São Paulo - Estado). São José do Rio Preto, SP, Brasil",,,Gildásio Castello de Almeida Júnior em auxílios à pesquisa e bolsas apoiadas pela FAPESP.,Biomarcadores%1#Ceratocone%2#Ciências da Saúde%2#Clínica Médica%2#Medicina%2#Oftalmologia%2#Polimorfismo genético%1,1,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A690871) AND (auxilio:* AND situacao:""Concluídos"")",1.0,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A690871) AND (bolsa_exact:""Bolsas no Brasil"" AND situacao:""Concluídos"")",,,2.0,/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A690871) AND (*:*),1,1
/pt/pesquisador/34680/ivan-cecconello/,Ivan Cecconello,"Hospital das Clínicas da Faculdade de Medicina da USP (HCFMUSP). Secretaria da Saúde (São Paulo - Estado). São Paulo, SP, Brasil",,,"Possui graduação em Medicina pela Universidade Federal do Rio Grande do Sul (1969), Mestrado em Medicina (Gastroenterologia) pelo Instituto Brasileiro de Estudos e Pesquisas de Gastroenterologia (1978), Doutorado (1973) e Livre-Docência (1989) pela Universidade de São Paulo. Atualmente é Professor Titular das Disciplinas de Cirurgia do Aparelho Digestivo e Coloproctologia da Faculdade de Medicina da Universidade de São Paulo e Diretor da Cirurgia do Aparelho Digestivo e Coloproctologiado Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo e do Instituto do Câncer do Estado de São Paulo Otávio Frias de Oliveira - ICESP. Tem experiência na área de Medicina, com ênfase em Cirurgia do Aparelho Digestivo. (Fonte: Currículo Lattes)",AIDS%1#Biblioteconomia%1#Carcinoma%1#Ciência da Informação%1#Ciências Sociais Aplicadas%1#Ciências da Saúde%3#Cirurgia bariátrica%1#Cirurgia%3#Doença de chagas%1#Esofagectomia%1#Esôfago%1#Esquistossomose%1#Expressão gênica%1#Gastroenterologia%1#Hepatopatia gordurosa não alcoólica%1#Medicina%3#Neoplasias esofágicas%1#Obesidade%1#Prognóstico%1#Verde de Indocianina%1,4,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A34680) AND (auxilio:* AND situacao:""Concluídos"")",,,,,,,0,0
/pt/pesquisador/669047/ludmilla-thome-domingos-chinen/,Ludmilla Thomé Domingos Chinen,"A C Camargo Cancer Center. Fundação Antonio Prudente (FAP). São Paulo, SP, Brasil",,,"Possui graduação em Farmácia Bioquímica pela Universidade Federal de Goiás (1997), Mestrado em Medicina Tropical pela Universidade Federal de Goiás (2001) e Doutorado em Microbiologia e Imunologia pela Universidade Federal de São Paulo (2005). Atualmente é Pesquisadora do ACCamargo Cancer Center. Atua principalmente nos seguintes temas: células tumorais circulantes; células tronco tumorais, marcadores tumorais, inflamação e câncer. Seu foco atual é a detecção e análise molecular de células tumorais circulantes em tumores colorretais, de pulmão, cabeça e pescoço e sarcoma. Research ID: URL: http://www.researcherid.com/rid/A-9434-2014. ORCIS: http://orcid.org/0000-0001-7890-8420 (Fonte: Currículo Lattes)",Anatomia Patológica e Patologia Clínica%6#Biologia Geral%1#Biologia celular%3#Biópsia líquida%1#Células neoplásicas circulantes%8#Ciências Biológicas%1#Ciências da Saúde%7#Citopatologia%1#Evolução clínica%1#Hiv%1#Hpv%1#Infecções por Papillomavirus%1#Medicina%7#Metástase%1#Neoplasias colorretais%1#Neoplasias de cabeça e pescoço%1#Neoplasias do cólon%1#Neoplasias gástricas%1#Neoplasias retais%2#Oncologia%2#Resistência%1#Tratamento%1,2,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A669047) AND (auxilio:* AND situacao:""Concluídos"")",4.0,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A669047) AND (bolsa_exact:""Bolsas no Brasil"" AND situacao:""Concluídos"")",,,8.0,/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A669047) AND (*:*),3,15
/pt/pesquisador/53229/virginia-picanco-e-castro/,Virginia Picanço e Castro,"Hemocentro de Ribeirão Preto. Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da USP (HCMRP). Secretaria da Saúde (São Paulo - Estado). Ribeirão Preto, SP, Brasil",,,"Graduação em em Ciências Biológicas pela Universidade de São Paulo ? USP (1999) e em Ciências Aplicadas a área médica pela FMRP-USP (2006) doutorado sanduiche na Universidade de Frankfurt, Alemanha (2004). Fez pós-doutorado (2007-2009) em Ciências Aplicadas a área médica pela FMRP-USP e na Universidade de Indianápolis, IUPUI, EUA (2008). Durante o período de um ano foi Pesquisadora Sênior na Empresa de Biotecnologia Vertias localizada na incubadora Supera Campus USP. Atualmente, é pesquisadora do CTC-USP no Hemocentro de Ribeirão Preto e ministra disciplinas de Biotecnologia para pós-graduaçao. Desenvolve projetos de pesquisa nas áreas de: terapia celular (células T e NK geneticamente modificadas), produção de vetores virais e não virais e produção de fatores recombinantes. Pesquisadora associada do Centro de Terapia Celular (CEPID-FAPESP) e Instituto Nacional de Células-Tronco e Terapia Celular no Câncer (INCT-CNPq-FAPESP). Ministra disciplinas e/ou orienta alunos por Programas de Pós-graduação da FMRP-USP (Oncologia Clínica, Células-tronco e Terapia Celular; Mestrado Profissional em Hemoterapia e Biotecnologia). Possui colaboração com a Purdue University, USA e a com a Technical University Dresden, Alemanha. (Fonte: Currículo Lattes)",Células-Tronco Pluripotentes%1#Células-tronco mesenquimais%2#Células-tronco%1#Ciências Biológicas%6#Ciências da Saúde%3#Clínica Médica%3#Clonagem%1#Diferenciação celular%2#Expressão gênica%1#Fator viii%1#Fatores de transcrição%2#Genética Humana e Médica%4#Genética%5#Glicosilação%1#Hematologia%1#Hematopoiese%1#Hemofilia A%2#Hemofilia%1#Imunogenética%1#Imunologia%1#Imunoterapia%1#Linfócitos t%1#Medicina%3#Pluripotência%1#Reação em cadeia da polimerase em tempo real%1#Retroviridae%1,1,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A53229) AND (auxilio:* AND situacao:""Concluídos"")",7.0,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A53229) AND (bolsa_exact:""Bolsas no Brasil"" AND situacao:""Concluídos"")",1.0,"/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A53229) AND (bolsa_exact:""Bolsas no Exterior"" AND situacao:""Concluídos"")",9.0,/pt/pesquisa/buscador/?q2=(id_pesquisador_exact%3A53229) AND (*:*),2,7
